,Unnamed: 0,links,title,news,newspaper
60,0,/news/world/joe-biden-wife-jill-test-negative-for-covid-19-doctor-says-11601659916141.html,"Joe Biden, wife Jill test negative for COVID-19, doctor says","""Vice President Joe Biden and Dr. Jill Biden underwent PCR testing for COVID-19 today and COVID-19 was not detected,"" Dr. Kevin O’Connor said in a statement. Biden was scheduled to travel to Grand Rapids, Michigan on Friday, and the campaign was telling people to carry on with planning for a day that included several campaign events, one person who asked not to be named said. ""I’m happy to report that Jill and I have tested negative for COVID,"" Biden said on Twitter. ""Thank you to everyone for your messages of concern. I hope this serves as a reminder: wear a mask, keep social distance, and wash your hands."" President Donald Trump, who faces Biden in the November presidential election, is experiencing mild symptoms after testing positive for coronavirus, administration officials said on Friday, as the White House and election campaign scrambled to adjust to the bombshell development. ",themint
61,1,/market/stock-market-news/wall-street-s-big-banks-focus-on-small-deals-11601659625397.html,Wall Street’s big banks focus on small deals,"But with the pandemic-induced slowdown in dealmaking this year, bankers who have been talking about embracing smaller clients for ages are finally doing it. They’re swooping in on smaller transactions -- those of $500 million or less -- winning assignments to an extent not seen in five years. And in so doing, they are elbowing out some lesser rivals that typically make their bread and butter advising smaller clients. “When the larger deals are slow, people pick up the smaller deals,"" said David Friedland, global head of mergers and acquisitions in the cross-markets team at Goldman Sachs. In the first nine months of the year, Bank of America Corp., Citigroup Inc., Goldman Sachs Group Inc., JPMorgan Chase & Co. and Morgan Stanley advised on about $61 billion of announced transactions in the global small and midsize segment, according to data compiled by Bloomberg. That gave them 9.2% of that market, their largest slice since 2015, and enough for the banks to dominate the advisory rankings. It’s a big change from last year when mega-mergers ruled and big banks’ share of the small end of the market fell to just 7%. The top two spots on the 2019 league rankings were won by PricewaterhouseCoopers LLP and Rothschild & Co. Lucrative deals such as United Technologies Corp.’s $90 billion merger with Raytheon Co. kept the big banks busy. Now, while dealmaking has fallen almost 25% through Sept. 30, the volume of transactions valued at up to $500 million has seen a less severe drop, down by only 14%. A small M&A deal typically generates roughly the same fee margins compared with bigger, more complex purchases, but the segment can hardly make up for the decline in bigger transactions. In 2019, for instance, there were four deals that individually were bigger than the entire $61 billion volume of this year’s deals of $500 million or less. For Goldman Sachs, its emergence as the top adviser on smaller deals this year is also a sign that an effort to build teams dedicated to winning smaller corporate clients is paying off. Goldman Sachs bankers began fanning out across the U.S. two years ago to pitch companies once deemed too small to warrant regular attention. Its cross-markets group, which also stretches across Europe, the Middle East and Africa, was launched to help the bank win more mid-sized advisory mandates. Friedland said that initially some smaller clients were skeptical. They’d ask “How committed are you to the middle market? We have seen this before,"" Friedland recalled. “And that’s true, we first started talking about this effort more than 15 years ago,"" he said. “But now we have 190 people dedicated to this part of the market and they’re not getting pulled out to do $10 billion deals when they come along, they are full-time on the $300 million deals."" Regionally, Goldman Sachs was the top ranked adviser on deals of $500 million or less in both the Americas and Asia Pacific during the first nine months of the year. It ranked fourth in Europe, where Rothschild & Co. led the pack, Bloomberg data show. Eamon Brabazon, co-head of M&A in Europe, the Middle East and Africa at Bank of America, said there had been a flurry of smaller deals in the first wave of the M&A comeback. “The rationale for this is clear. Smaller deals are inherently less risky and hence it’s not surprising that we saw a disproportionate amount of smaller deals immediately post-lockdown,"" he said. A particular bright spot has been the health-care sector, where smaller deal volumes are up 38% this year. Companies’ renewed desire to access lucrative therapies for cancer and other rare diseases through acquisitions is driving the broader trend. Smaller companies in the U.S. are also keen to do deals ahead of next month’s presidential election, according to Rodney Miller, vice chairman of investment banking at JPMorgan, which has 2,000 bankers globally working with small and midsize companies. Any overhaul of policy on capital gains tax under a Joe Biden administration could result in undesirable consequences for those looking to sell businesses, investment bank Houlihan Lokey Inc. wrote in a report in July. “For the last four or five months, clients have been coming to us saying, ‘Can you get my company sold before there’s a potential tax regime change?’"" Miller said.",themint
62,2,/news/world/would-ve-sacked-army-chief-if-kargil-war-conducted-without-informing-me-imran-khan-11601658769637.html,Would've sacked army chief if Kargil war conducted without informing me: Pak PM,"Nawaz Sharif, who was the prime minister during the Kargil war, has long maintained that he was not aware of what was happening when the conflict broke out in 1999. He says the then army chief Gen Pervez Musharraf had attacked Kargil without informing him. ""I would have sacked the army chief if Kargil operation was conducted without informing me,"" Khan said in an interview to private news channel Samaa TV on Thursday. Khan also said that he would sack the Inter-Services Intelligence (ISI) chief if the latter asked him to resign. The comment was made in the context of three-time prime minister Sharif’s claim that the ISI chief asked him to step down in 2014 when Khan had unleashed a big protest sit-in the national capital. He said the army was keeping the country united and slammed Sharif for targeting the military establishment. ""Look at Libya, Syria, Iraq, Afghanistan, Yemen; the entire Muslim world is ablaze [so] why are we safe? If it weren't for our army, our country would've been in three pieces…"" Khan said. Sharif recently made two speeches from London, where he has been staying since November 2019 on medical grounds, directly attacking the army for interference in politics and claimed that Khan came to power through its support. The powerful Army, which has ruled Pakistan for more than half of its 70 plus years of existence, has hitherto wielded considerable power in the matters of security and foreign policy. Khan also said that it was not the army's job to run the government and failure of a democratically elected government should not be used to impose a martial law. ""If a judge gives a wrong decision it means the judiciary has to evolve. The army has evolved as well. Contemporary civil-military relations are the best in history because they are all working in their spheres,"" he said. He also claimed that the army was standing by the government in all matters including relations with India, opening of the Kartarpur Corridor and the coronavirus pandemic. ",themint
63,3,/news/india/no-hope-for-justice-for-hathras-victim-till-up-cm-resigns-chandrashekhar-azad-11601658587146.html,No hope for justice for Hathras victim till UP CM resigns: Chandrashekhar Azad,"Azad, who was at the protest site in Jantar Mantar to demand justice for the Dalit woman, asserted that he will go to Hathras and the struggle will continue. ""The Hathras victim cannot get justice till UP CM resigns and the Supreme Court takes cognisance of the issue. These kind of culprits should be punished as soon as possible so that others get scared before committing such crimes,"" he said, addressing the protesters. ""We will go to Hathras and till the time the matter doesn't come to Delhi, there is no chance of getting justice,"" Azad added. Civil society activists, students, women and leaders from the Aam Aadmi Party and the Left parties gathered at the Jantar Mantar on Friday evening to voice their protest against the Hathras incident. The protest was initially supposed to be held at the India Gate, but was later shifted to Jantar Mantar owing to prohibitory orders in place in the Rajpath area. People gathered at the site wearing masks and raising slogans demanding resignation of the Uttar Pradesh chief minister and justice for the victim. ",themint
64,4,/companies/news/bytedance-working-to-resolve-us-concerns-over-tiktok-stake-sale-11601658023719.html,ByteDance working to resolve US concerns over TikTok stake sale,"Oracle Corp., which is leading the bid to buy a stake in TikTok, is also still hashing out the fine-print terms of the deal, which two weeks ago received an endorsement “in concept"" from U.S. President Donald Trump but faces skepticism from others within his administration and from the Chinese government. ByteDance is in discussions on a final proposal with the Committee on Foreign Investment in the U.S., or Cfius, the regulatory body that must clear any agreement. Several issues remain unresolved, including questions about data security, Chinese ownership in the new TikTok Global and a possible $5 billion education fund. Trump has said that if a deal isn’t done before Nov. 12, TikTok will be shut down in the U.S., but it’s possible that deadline could be changed if negotiations are still going on into next month, people familiar said. The process is going slowly in part because of the volume of details that need to be ironed out, said some of the people, who asked not to be identified discussing the private negotiations. What’s more, the fate of TikTok Global has slipped lower on the list of priorities for the president, who’s seeking to win approval for a new Supreme Court justice and focused on his campaign for re-election, some of the people said. A representative from TikTok declined to comment, while Oracle didn’t immediately respond to a request for comment. Cfius doesn’t confirm, deny or comment on its work. TikTok was forced to start talks for a deal by a pair of bans Trump issued in August on the grounds that ByteDance posed a national security risk, thrusting the app into the center of the president’s confrontation with Beijing. ByteDance is fighting the U.S. administration’s orders while simultaneously trying to push a deal through. A federal judge temporarily blocked a proposed White House ban of TikTok from U.S. app stores on Sept. 27, claiming the Trump administration overstepped its authority in demanding the removal. The agreement on the table materialized last month and called for Oracle and Walmart Inc. to take minority stakes in TikTok Global, and for four of the company’s five board members to be U.S. citizens. That proposal won out over a bid from Microsoft Corp. to purchase TikTok’s U.S. assets outright. Under the plan being discussed, all the board votes will be equally weighted, one person familiar with the matter said, meaning no single board member will have greater influence than others. Walmart has said Chief Executive Officer Doug McMillon will take one of those board seats. The retail giant is likely to have a more active role in TikTok’s products and features than some other investors, people familiar said. Walmart has touted “commercial agreements"" with TikTok, and the two sides are discussing how to integrate Walmart and TikTok features into each other’s respective apps. Walmart declined to comment on the latest discussions. Oracle, meanwhile, isn’t expected to take a board seat. The software maker’s role is more specific to TikTok’s data storage and security, but the company isn’t expected to have a role in the company’s day-to-day business or product operations, some of the people said. Still, some of the most basic aspects of the deal appear to be undecided. While Oracle and Walmart have said they will take a combined 20% stake in the new TikTok entity, Trump and Oracle have both asserted that the deal won’t move forward if the resulting company has Chinese involvement. ByteDance, meanwhile, says it plans to hold an 80% stake in the new company, and there are indications that the Chinese government will only approve a deal if ByteDance maintains a majority stake.",themint
65,5,/news/india/-over-rs-1-35-tn-cash-transferred-to-poor-women-and-farmers-under-pmgky-11601655138834.html,"'Over  ₹1.35 tn cash transferred to poor, women and farmers under PMGKY'","This includes  ₹68,921 crore transferred to 42 crore poor people,  ₹30,952 crore to over 20 crore women and two instalments of  ₹17,891 crore each to 8.7 crore farmers under the package, said the person. The government, which announced a  ₹1.7 trillion humanitarian package in March, and subsequently followed it up with a  ₹20 trillion economic package, is keeping a close tab on their implementation, the person said. The package also included free supply of food grain, pulses and cooking gas refills. Other than cash transfers, financial support has been given to construction workers amounting to  ₹4,987 crore under the package. Under the liquidity boosting steps, people have availed of non-refundable advance of about  ₹10,615 crore from EPFO accounts. The person also said that as on 30 September, about 30 crore man days of employment has been provided to migrant workers and more than  ₹27,000 crore have been spent under the Garib Kalyan Rojgar Abhiyaan. The Central government has also transferred Rs. 2.17 trillion to state governments as devolution of their share of taxes in the first five months of this fiscal which is Rs. 37,629 crore lower than that of the previous year. The budget estimate for the whole year is  ₹7.8 trillion.",themint
66,6,/news/india/bidders-want-govt-to-sweeten-ai-deal-further-11601657530782.html,Bidders want govt to sweeten Air India deal further,"They said the requirement that a potential buyer absorb  ₹23,286.5 crore of the carrier’s total debt of  ₹60,074 crore, has made it difficult to sell the airline in its second attempt, after the initial failure in 2018. “At that time too, the airline’s debt pile emerged as the primary worry for bidders following which the government decided to transfer around  ₹40,000 crore of the debt to Air India Assets Holding Ltd, a special purpose vehicle created for this,"" said the first person cited above. Kapil Kaul, South Asia CEO of CAPA-Centre for Aviation said he expects the deadline for submitting bids to be extended further at least to December. “While the government is committed to Air India’s privatization and expects a successful outcome this time in spite of very challenging circumstances, it may have to sweeten the deal and make changes based on investor feedback,"" Kaul said. The deadline for submitting bids for the national carrier has already been extended several times due to the coronavirus pandemic ever since a fresh divestment process was initiated on 27 January. The government had in January sought bids for selling its entire 100% equity in the airline, including Air India’s 100% stake in no-frill subsidiary Air India Express Ltd and 50% stake in Air India SATS Airport Services Pvt. Ltd. Tata Sons, which controls the Tata group conglomerate, and had initially shown interest in bidding for Air India, is however unlikely to place a bid, said the second person. “At present, it’s a very tough call for Tata group to bid for Air India. In fact, under the current scenario, it will be very difficult for any airline to bid for Air India considering how the sector has been adversely affected by the pandemic,"" the person, who is close to the Tata group, said on condition of anonymity. A spokesperson for the Tata group declined to comment. Handing over control of Air India may help the carrier, which hasn’t made a profit since the merger with Indian Airlines in 2007, to post a financial turnaround. The path may, however, not be easy considering the global aviation market has been one of the worst-affected by the pandemic and could potentially be one of the last few sectors to stage a recovery.",themint
67,7,/news/india/hathras-case-up-cm-suspends-sp-4-other-cops-based-on-sit-report-11601657003651.html,"Hathras case: UP CM suspends SP, 4 other cops based on SIT report","The official said the action has been taken on the basis of a preliminary inquiry report of the SIT. Besides Vikrant Vir, the other suspended policemen are Circle Officer Ramshabd, Inspector Dinesh Kumar Verma, Sub-Inspector Jagveer Singh and Head Constable Mahesh Pal, Additional Chief Secretary (Home) Awanish Awasthi said. Shamli SP Vineet Jaiswal has been transferred to Hathras, he said. Another senior official said the SIT constituted by the chief minister to probe into the case of alleged murder and gangrape submitted its first report on Friday. The official said besides the suspended policemen, all those connected with the case will have to undergo narco and polygraph tests. The chief minister had constituted the SIT on Wednesday. Led by Home Secretary Bhagwan Swarup, it has DIG Chandraprakash and Agra PAC Commandant Poonam as its members. The SIT was asked to submit its report in seven days. ",themint
68,8,/technology/tech-news/amazon-alexa-auto-mode-to-roll-out-in-india-here-s-how-it-aims-to-make-cars-smarter-11601654743739.html,Amazon Alexa Auto Mode to roll out in India: How it aims to make cars smarter,"The new Auto Mode aims to turn the user’s phone into a smart display that enhances Alexa's in-vehicle voice experience. The company claims that the Auto Mode was designed to help the driver stay focused on the road with easy to read visuals, large touch targets and intuitive features and shortcuts for the most common actions used in the vehicle like navigating to saved locations, placing calls to contacts and Alexa devices, and playing recent media. The interface also provides hints at the bottom of the page to help you discover new features that can be performed with Alexa. According to the company’s official blog, the new Auto Mode is rolling out to Android and iOS in the coming weeks and will be available in India, U.S., Canada, Germany, France, Italy, Spain, UK, Australia and New Zealand. Auto Mode consists of four screens - the Auto Mode home screen, Navigation, Communicate, and Play - and a persistent menu bar allows users to quickly switch between them. Home Screen The Auto Mode home screen is designed to provide one-touch access to frequent actions, with shortcuts to play and pause current media source, navigate to home or work, and to make a call. The user can not only tap on the shortcut to initiate the action but also ask Alexa, for example through voice commands. Navigate The Navigate screen provides quick access to favourite locations stored in the Alexa app. Choosing a destination will open the preferred navigation app and begin navigation. The user can switch back to the Alexa app by using only voice. Within the navigate feature, the user can also ask Alexa to help find someplace new. As Alexa reads back the responses, Auto Mode displays a simplified list showing relevant information, allowing input via voice or touch. Communicate The Communicate screen allows the user to place a call or make an announcement to their Alexa devices. The new Auto Mode, the company claims, will provide an easy to read list of contacts and devices. Play",themint
69,9,/news/india/india-is-encouraging-indigenous-vaccine-production-says-pm-modi-11601654613688.html,"India is encouraging indigenous vaccine production, says PM Modi","The Prime Minister referred to India’s efforts towards development of vaccines and executing the vaccination programme. “The long break in vaccine production is broken. In 2014 four new vaccines were introduced into our immunization programme. This includes indegineously developed rota vaccine,"" said Modi. Modi also mentioned about ambitious mission to eliminate tuberculosis in India by 2025, which is five years before the global target. The Prime Minister said that government has taken numerous measures to boost scientific research and innovation as science is at the core of its efforts towards socio-economic change. “The need of the hour is to ensure more youngsters develop interest in Science. For that we must get well-versed with science of history and history of science,"" he said. Modi also highlighted the National Education Policy 2020 which was brought in after three decades and after nation-wide detailed consultations and deliberations. “The policy aims to boost curiosity towards science and gives much needed boost to Scientific Research. It provides open and broadbased environment to nurture young talent,"" Modi said. The Prime Minister also mentioned about the pioneering space reforms of India which will create opportunities for industry and academia. Mentioning about Indian partnership in Laser Interferometer Gravitational-wave Observatory, European Organization for Nuclear Research (CERN) and International Thermonuclear Experimental Reactor (ITER), he highlighted the importance of scientific research and development efforts at global level. Modi also referred to India’s major missions on supercomputing and cyber physical systems. Talking about fundamental research and applications in areas of artificial intelligence, robotics, sensors, and big data analysis, the Prime Minister said that this will boost the startup sectors and manufacturing in India. He mentioned about the 25 innovation technological hubs already launched in India and how it would further boost the startup ecosystem. “India wants top quality research to help its farmers. He praised Indian scientists for increasing the production of pulses and food grains,"" Modi said. “India wants top-class scientific research to help our farmers. VAIBHAV summit will lead to useful collaborations in teaching and research. The efforts of the Indian diaspora will help create ideal research ecosystem,"" he said. In VAIBHAV summit, more than 3000 overseas Indian origin academicians and scientists from 55 countries and about 10,000 from India are taking part and it is being organized by 200 Indian academic institutes and Science & Technology (S&T) departments, led by Principal Scientific Advisor K. Vijayaraghavan, Government of India. Around 700 overseas panelists from 40 countries and 629 resident panelists from eminent Indian academia and S&T departments will deliberate on 18 different verticals with 80 sub-topics in 213 sessions. The deliberations will be held from 3rd October to 25th October 2020, with consolidation of outcomes on 28th October. The summit will conclude on the occasion of Sardar Vallabh Bhai Patel Jayanti i.e. 31st October 2020. The initiative involves multiple levels of interactions among the overseas experts and Indian counterparts over a month-long series of webinars and video conferences. The broad S&T areas that will be discussed during the summit includes computational sciences, electronics and communication, quantum technologies, photonics, aerospace technologies, medical sciences, biotechnology, agriculture, material & processing technologies, advanced manufacturing, earth sciences, energy, environmental sciences, and management. The aim of the summit is to bring out a comprehensive roadmap leveraging the expertise and knowledge of global Indian researchers for addressing emerging challenges for universal development. The summit will reflect on the collaboration and cooperation instruments with academia and scientists in India and abroad. The goal is to create an ecosystem of Knowledge and Innovation in the country through global outreach.",themint
70,10,/news/india/covid-19-death-toll-crosses-9-000-mark-in-karnataka-8-793-new-cases-in-a-day-11601653700772.html,"COVID-19: Death toll crosses 9,000-mark in Karnataka, 8,793 new cases in a day","The day also saw 7,094 patients getting discharged after recovery. A total of 50,89,730 samples have been tested so far, out of which 92,059 were tested today alone, and 44,046 among them were rapid antigen tests. Out of 8,793 fresh cases reported on Friday, 4,259 cases were from Bengaluru urban alone. As of October 2 evening, cumulatively 6,20,630 COVID-19 positive cases have been confirmed in the state, which includes 9,119 deaths and 4,99,506 discharges, the health department said in its bulletin. It said, out of 1,11,986 active cases, 1,11,159 patients are in isolation at designated hospitals and are stable, while 827 are in ICU. According to the bulletin, 47 out of total 125 deaths reported on Friday are from Bengaluru urban, followed by Mysuru (18), Dakshina Kannada (12), Tumakuru (8), Belagavi (7), Dharwad and Hassan (6); Koppal and Shivamogga (3), Bagalkote, Ballari, Bidar, Haveri and Mandya (2), and Chikkamagaluru, Davangere, Kalaburgai, Udupi and Vijayapura (1). Most of the dead are either with a history of Severe Acute Respiratory Infection (SARI) or Influenza-like illness (ILI). Among the districts where the new cases were reported, Bengaluru urban accounted for 4,259, Tumakuru 405, Dakshina Kannada 322, Hassan 315, Shivamogga 307, Bengaluru Rural 298, Ballari 262, Mandya 257, Davangere 225, Udupi 212, followed by others. Bengaluru urban district tops the list of positive cases, with a total of 2,41,775 infections, followed by Mysuru 34,777 and Ballari 32,277. Among discharges too Bengaluru urban tops the list with total 1,87,361 discharges, followed by Ballari 28,968 and Mysuru 27,606.",themint
71,11,/news/india/allow-politicians-in-hathras-suggests-elder-sister-uma-bharti-to-adityanath-11601653028722.html,"Allow politicians in Hathras, suggests 'elder sister' Uma Bharti to Adityanath","Raising doubts about the investigation by the Special Investigation Team (SIT) in Hathras incident, Bharti said according to her knowledge, there is no rule that the family cannot meet anyone during SIT probe. Bharti who is under treatment for COVID-19 in AIIMS Rishikesh, took to Twitter and said, ""To my knowledge there is no such rule that the family could not meet anyone during the SIT investigation. With this, the investigation of the SIT itself will come under doubt."" She said that image of the Uttar Pradesh government and BJP has been tarnished due to the suspicious action of the police in this incident and requested the authorities to let the family meet media and political parties. ""You are the ruler with very clean image. I request you to allow media persons and political parties to meet the aggrieved family,"" she tweeted. Bharti also said that had she not been COVID-19 positive she would meet the family of the victim. ""I am very restless in Corona Ward. If I had not been corona positive, I would have been sitting with that family in that village. When I will be discharged from AIIMS Rishikesh, I will definitely meet the victim's family in Hathras. I am senior to you and your elder sister. I urge you not to invalidate my suggestion,"" she said in a series of tweets. ७)मै @BJP4India में आपसे वरिष्ठ एवं आपकी बड़ी बहन हू । मेरा आग्रह है की आप मेरे सुझाव को अमान्य मत करियेगा ।  Various parties and organisations have been demanding justice for the alleged Hathras gang-rape victim. Earlier in the day, Delhi Chief Minister Arvind Kejriwal, Youth Congress members, Left parties, members of Bhim Army and student organisations, CPM General Secretary Sitaram Yechury and CPI leader D Raja staged protest at Jantar Mantar in the national capital. Earlier in the day, Congress leader Priyanka Gandhi Vadra attended the prayer meet for the Hathras victim at Maharishi Valmiki Temple in the national capital. The 19-year-old Hathras woman died at Delhi's Safdarjung hospital on September 29, a fortnight after allegedly being gang-raped. All the four accused in the incident have been arrested. The government has formed a three-member SIT to probe the case and said the matter will be heard in the fast track court. The post-mortem report reads that the victim suffered a fracture of ""C6 cervical vertebra"" and there was ""extravasations of blood along the fracture line"" and the underlying spinal cord was ""contused with ascending oedema"". Also, the postmortem report denies rape charges. ",themint
72,12,/politics/news/pm-modi-running-his-govt-in-atmosphere-of-fear-sonia-gandhi-11601652776650.html,PM Modi running his govt in atmosphere of 'fear': Sonia Gandhi,"On Gandhi Jayanti, she also invoked the Father of the Nation, to assail the government which, she claimed, swears by his name but demolishes his ideals through its actions. The Congress leader also accused the Centre of having weakened laws like MNREGA and Right to Information (RTI) Act which her party's government had enacted to protect the interests of common people. ""Some people swear by Gandhi jis name but demolish his ideals and principles through their actions. Anarchy, atrocity and mistreatment prevail everywhere. An environment of discrimination has been created in the society where atrocities are being inflicted on innocent people,"" she said. She was virtually addressing a 'Gandhi Chetna Rally' at Congress party office in Motihari, the headquarters of East Champaran district in Bihar, to mark the birth anniversary of Mahatma Gandhi. It was in Champaran where Gandhi had experimented with 'Satyagraha' for the first time in India. It would later become his most potent weapon in the fight against the British rule. ""Enough is enough. I would like to say that some people are running the government by creating an atmosphere of emotion, confusion and fear (bhavna, bhram aur bhay). You (people) need to remain alert and cautious and take the right decisions, she said. ""We have to fight it out together and that will be our real tribute to Gandhi ji."" The Congress leader also unveiled a life-size statue of the Mahatma, and asserted his ideals are the ""soul and spirit"" of her party. In her speech, which many saw as the launch of her party's campaign for the Bihar elections, the process of which has already started, Sonia Gandhi said the common man was always at the centre of Congress's welfare programmes. ""But whenever the Congress tries to work for the development of the poor, certain forces stand up against the party for their vested interest,"" she alleged. She said the Modi government first ridiculed the MNREGA, the UPA government's rural livelihood scheme, but later continued with it. ""Just imagine what could have happened if there was no MNREGA during the COVID pandemic? People in large numbers would have starved,"" she asserted. She also drew a parallel between the times when Mahatma Gandhi launched Champaran Satyagraha for the farmers, who were being forced by the British to grow indigo, and now when agriculturists were up in arms against the new farm laws. ""A handful of people are getting richer, while millions are losing their livelihood,"" she said. The Congress leader said lakhs of youth were losing jobs as small industries were closing down and big public sector undertakings being privatised. The RTI Act introduced by the previous Congress government for bringing in greater transparency in governance has been diluted, she alleged. ""You keep asking questions through RTI but will not get suitable replies,"" she said. She said several laws enacted by the UPA governments for the welfare of women, workers, the health and education sectors, have been ""weakened"". ""The weakening of these laws has deprived people of their rights,"" she asserted. ",themint
73,13,/companies/news/reliance-jio-fiber-trust-to-raise-5-4-billion-from-group-firms-11601651884298.html,Reliance Jio Fiber trust to raise $5.4 billion from group firms,"Digital Fibre Infrastructure Trust will raise about 147.1 billion rupees by issuing units and also raise 250 billion rupees through a loan from group companies to reduce existing debts and fund business expansion, according to the filing to the Securities and Exchange Board of India. The billionaire’s group had been in talks with overseas funds for the capital, local media had reported earlier. Ambani, 63, who’s expanded his oil-focused conglomerate into telecommunications, technology and retail, is in the midst of raising cash from the assets he created along the way from the diversification. The investment by his own group companies in the trust contrasts with the approach of his digital venture, Jio Platforms Ltd., which mopped up more than $20 billion this year by selling 33% to investors including Facebook Inc. and Google. Reliance Industries will hold 48.4% of Jio Digital Fibre Pvt. Ltd., according to the filing. After the success of his wireless carrier, which is now India’s No. 1 with 400 million users, Asia’s richest man is offering broadband services across the country through his fiber-optic network. The tycoon is seeking to dominate telecommunications as he sees it as a platform to deliver many services online -- e-commerce, entertainment, education and health care among others. The transformation of Mumbai-based Reliance is a bet on India’s consumers, as millions use smartphones to access such services. Ambani has also started selling stakes in his retail unit. KKR & Co., Silver Lake and General Atlantic and Mubadala have invested more than $3 billion in the business. Reliance had previously sold stakes in a separate investment trust that held the group’s wireless tower assets to Brookfield Asset Management Inc. for 248 billion rupees ($3.4 billion). Reliance Industries, in its annual report in June, had mentioned ongoing talks with potential investors for buying into the trust holding fiber assets. The retail-to-refining group owns a network of 1.1 million kilometers of fiber optic cable across India that penetrate over 1,600 Indian cities and towns.",themint
74,14,/news/india/hathras-case-no-rape-incidents-should-happen-delhi-cm-kejriwal-joins-protest-11601650589041.html,"Hathras case: No rape incidents should happen, Delhi CM Kejriwal joins protest","Addressing the protesters, the chief minister said there should no politics on the incident. No rape incidents should happen in the country, Kejriwal added. ""The entire country wants that the culprits should be given stringent punishment. Some people feel that attempts are being made to save them. At this time, the victim's family needs all the possible help,"" Arvind Kejriwal said, according to ANI reports. The young woman succumbed to the severe injuries she suffered when she was allegedly gang-raped and assaulted by four upper-caste men – later arrested – in the fields at her village in Hathras on September 14. She was cremated in Hathras in the dead of the night with family members saying they were not allowed to bring the body home one last time. But police claimed they had the family's consent for the cremation. Protests at Jantar Mantar  Jantar Mantar in central Delhi buzzed with activity on Friday as the venue witnessed perhaps its first biggest protest ever since the COVID-19 pandemic began, with hundreds of protesters gathering there to demand justice for the Hathras murder victim. Social distancing norms and wearing of masks went for a toss as many of the protesters raised slogans without wearing masks. A sea of people from different walks of life — students, activists, citizens and political leaders — attended the protest which was initially supposed to be held at India Gate but was shifted to Jantar Mantar owing to the prohibitory orders in place around Rajpath area. People also held a candlelight vigil for the Hathras victim as slogans demanding the resignation of Uttar Pradesh Chief Minister Yogi Adityanth and seeking justice for the victim rent the air.",themint
