,file_name,category,content3,target
260,261.txt,business,Booming market shed tear market British government minister Michael Heseltine morality stock exchange trader Asia waste little time regret victim week disaster Stock market hit time high week Sri Lanka comprehensively affect main index lose wave hit Bigger market far afield barely twitch MSCI World share index measure global stock market performance hit high level week early BBC Global rise past week time sentiment aside insurance cost estimate billion dollar country region look trim growth forecast fact market perfectly rational start notional insurance cost disaster little bear corporate line overwhelm majority victim insurance accord estimate quarter affect wealthy afford insurance quarter group policy likely low rate insurance certainly place example tourist complex affect cost bear far away corner global reinsurance market land locally Second stock market trade sort company likely damage big company trade soar Jakarta Stock Exchange oil technology financial service hit flood Tourist business likely sufferer foreign small share list list suffer Confifi Hotel Holdings small Sri Lankan tourism firm halve value week winner good loser Asian stock market heavily incline property construction company rub hand reconstruction opportunity share state construction company Adhi Karya Semen Gresik jump sharply week broadly academic consensus major disaster largely neutral long term economic impact According Natural Hazards Research Applications Information Center State University little evidence disaster inevitably follow depression need find money replace lose damage property balance beneficial effect reconstruction activity rarely centre sort rebuild boom case sizeable indirect loss avoid study Des Moines flood Disaster Research Center University find local business wrong disaster feel commonly assume basis anecdotal evidence disaster result business failure bankruptcy large scale research indicate business especially hard hit recover author conclude disaster vast psychological impact market drive psychological factor particular analyst warn panic spread unchecked global financial system investor seek cover unforeseeable effect unguessable event fact risk low costly natural disaster render minuscule global capital market currently trillion rise series recent shock centre argue demonstrate seamless global contagion hardly happen market tremor rarely translate economic slump economic woe rarely seriously undermine market trillion dollar debt bank example effect stock market far afield stock market way long September rise month follow attack broking community indifferent disaster feeling trader week reaction business affect Business sense probably tend overrule,0
261,262.txt,business,Asian quake hit European share Shares Europe lead reinsurer travel firm fall scale damage work tsunami south Asia apparent people kill follow massive underwater earthquake wrong hit area popular tourist destination firm Swiss lose value investor worry rebuild cost disaster little impact stock market Asia Currencies include baht Indonesian rupiah weaken analyst warn economic growth slow come wrong possible time Hans Goetti base fund manager impact tourist industry pretty devastate especially Thailand Travel relate share drop Europe company TUI Lufthansa France Club slide Insurers reinsurance firm pressure Europe Shares Swiss world big reinsurer fall market speculate cost rebuild Asia Zurich Financial Allianz Axa suffer decline value loss small reflect market view reinsurer likely pick bulk cost Worries size insurance liability drag European share impact exacerbate light post Christmas trade benchmark Dax index close day point low France Cac index lead share fall point Investors point decline probably industry specific travel insurance firm hit hard early concrete damage figure Swiss spokesman Floiran Woest tell Associated Press fact damage widely spread geographically unfold scale disaster south Asia little immediate impact share Dow Jones index rise point late morning analsyts cheer encourage report retailer post Christmas sale Asian market adjustment quickly account low earnings cost repair Airways shed country rely tourism total economy Airlines drop annual gross domestic product GDP come tourism budget airline fall Resort operator Tanco Holdings slump Travel company hit Kinki Nippon slide HIS drop overall impact Asia large stock market Nikkei slight Shares fall Concerns strength economic growth forward weigh currency market Indonesian rupiah lose dollar bounce slightly trade baht lose currency trade people think die rupee shed dollar Analysts difficult predict total cost disaster warn share price currency come increase pressure bill mount,0
262,263.txt,business,Split cap pay compensation Investors lose money follow split capital investment trust scandal receive compensation financial watchdog announce Eighteen investment firm involve sale investment agree compensation package Financial Services Authority Splits market low risk way benefit rise share price stock market collapse product leave thousand investor pocket estimate people split capital fund invest life saving scheme pay compensation oversee independent company detail investor able claim share compensation package announce new year save investor case Financial Ombudsman Service doubt welcome Rob spokesman tell News Agreeing pay compensation mean eighteen firm involve admit guilt add investor accept compensation waive right case Financial Ombudsman Service investigate investor mislead risk pose split capital investment trust strong investigation team look fund manager collude magic circle hope prop share price Firms involve present file evidence detail tape conversation interview widely report ask firm pay compensation Mr tell final settlement figure small unnamed firm pull compensation negotiation Investors firm compensation claim Financial Ombudsman Service court,0
263,264.txt,business,French suitor hold meet European stock market meet Stock Exchange amid speculation ready launch cash bid chief Jean Francois Theodore hold talk boss Clara Furse day rival Deutsche Boerse forward bid case German exchange hold constructive professional friendly talk decline comment talk end Friday Speculation mount German raise bid Deutsche Boerse previously offer reject rumour facility place fund cash bid far table formal bid deal bidder create big stock market operator Europe 2 big world New York Stock Exchange speculation use Friday meet opportunity advantage grow disquiet Deutsche Boerse plan dominance market Unions Deutsche Boerse staff reportedly express fear job takeover successful work council express concern equity derivative trade manage future news agency report union source German politician angry market operator promise headquarter bid successful shareholder fear Deutsche Boerse control unit clear house process security transaction create monopoly situation weaken position shareholder negotiate low transaction fee share dealings control clear settlement operation situation critic transparent competitive German group ownership main stumble block merger Commentators believe Deutsche Boerse formally ask German authority approve plan buy offer sell gain shareholder approval far little away sweetener offer Europe big equity market deal,0
264,265.txt,business,Troubled scrutiny stock market regulator investigate trouble insurance broke shareholder transaction firm Securities Exchange Commission ask information transaction involve holder firm share co operate fully investigation focus inquiry New York attorney general insurer rig market inquiry launch October replace chief executive hold boardroom shake meet criticism lessen numb company executive board Prosecutors allege world big insurance broke insurance firm fix bid corporate cover issue heart inquiry New York law officer Eliot separate prosecution insurer State California investigation relate party transaction include dealings Trident Funds manage MMC Capital company private equity firm new chief executive Michael Cherkasky try negotiate settlement Mr Mr build reputation fierce critic campaigner corporate misdeed uncertainty unleash scandal prompt credit rate agency StandardPoor Moody Fitch downgrade recent week According Financial Times insurance analyst question able maintain strong record earn growth draw forecast ﻿1 quarter year Doubts exist company pay regulator lawyer scandal,0
265,266.txt,business,bless disguise thing equal notion entrepreneur languish jail company sell song bad business look glass world modern opposite true new report argue study Centre Economic Policy Research doe praise rough handle oil company argue rigorous tax police benefit Russian firm target tax police increase tax enforcement increase dividend income outside shareholder receive account increase level taxation author paper reason complex base sophisticate model relationship tax regime corporate governance particular propensity management steal company calculation demonstrate Russian analyst know increase tax rate increase manager steal undeclared income relatively valuable West high tax rate translate far smoothly high government revenue hand increase rigour taxis collect encourage company transparent force able demonstrate financial position far accurately net result author extra company pay tax compensate great efficiency financial soundness Vladimir president raise taxis lot effort critic argue enforcement Russian stock market treble value rise author attribute little newly tough approach report highlight case Russian oil company come close merge year Mr come power company overall effective tax rate rise target series aggressive raid fiscal police shareholder benefit hugely start pay dividend close network opaque subsidiary previously use siphon unofficial fund According author variety change sweep Russian industry time increase tax enforcement likely explanation change fortune peer analysis sense certainly fault corporate far orderly law abide rush list share international stock exchange unthinkable wild day large firm produce account international standard Foreign direct investment long negligible start flow stock market return healthy Europe author model doe cover complexity start model assume party clearly define motivation company want maximise profit government want maximise tax revenue fact alarmingly close connection big business government connection grease bribery blur apparently antagonistic relationship example persuade official overlook non payment taxis author definition tax enforcement unrealistically Western Genuine disinterested tax collection good work wonder problem recent example erratic unpredictable way law enforce case example fit start little clarity government intention little faith investor letter law follow far commentator concern state pursue political vendetta simply enforce fiscal rectitude founder Mikhail Khodorkovsky arrest year ago Russian market drop indication investor feel optimistic salutary effect corporate performance,0
266,267.txt,business,plan share sale owner technology dominate stock index plan sell share public list market operate According registration document file Securities Exchange Commission Stock Market plan raise sale observer step close public list icon technology boom recently pour cold water suggestion company sell share private placement technically public stock start trade OTC Bulletin Board list equity trade occasionally money sale investor buy share private placings file document share technology firm company high growth potential potent symbol internet telecom boom nose dive bubble burst recovery fortune tech giant dotcom survivor help revive fortune,0
267,268.txt,business,Giving financial gift child child grandchild want late toy Christmas present help financial future financial variety long impact encourage child save start fund count university cost example government try encourage save early age new Child Trust Fund ﻿1 voucher worth low income family distribute January child bear September eligible Parents need decide financial institution manage gift time start scheme April Parents relative able fund year grow free income capital gain tax Child Trust Fund force time Christmas relative invest gift high rate child deposit account use feeder fund account design start child saving habit pay high rate interest instant access account currently available include account Saffron Walden Building Society pay minimum balance AllianceLeicester FirstSaver pay start Interest earn child subject income tax child adult personal income tax allowance current tax year account hold money gift friend relative parent interest earn saving account set allowance long total interest fall allowance tax payable account open form Ravailable bank build society complete confirm account holder non taxpayer allow interest receive deduction income tax tax rule different parent save behalf child interest parent tax free interest exceed level interest tax parent prevent parent hold cash saving child advantage tax allowance parent relative save behalf child consideration open separate account parent gift gift relative preferable parent contribute Child Trust Fund tax free gift relative total annual limit direct deposit account favourite solution Bonds promise rich far great mere deposit account great present parent guardian responsible Bonds receive notification purchase prize send parent child guardian minimum purchase Bonds sell multiple gift opportunity cash account ignore long term stock market fund outperform type investment short term volatile benefit invest child investment generally long term year help reduce risk associate invest share way spread risk invest stock market unit investment trust pool investment fund access wide range share fund actively manage fund manager pick individual stock base view future potential passive manager invest share comprise stock market index example FTSE Exchange Traded Funds offer alternative way track stock market single share return underlie index form tracker difference charge low drawback financial gift child gain absolute right money age parent control spend large gift worthwhile professional advice establishment suitable trust allow ongoing control capital income,0
268,269.txt,business,Air list national airline overseas stock market debut dual list Hong Kong Stock Exchange Air plan raise flotation Share trade begin December aviation authority list modernisation airline sector cope soar demand air travel far detail share price numb share work hard woo Chinese company choose New York listing open Asia Pacific office Hong Kong month delight Air choose list outside chief executive Clara Furse Stock Exchange offer ambitious Chinese company access world international equity market combine high regulatory corporate governance standard spokesman -PRON- engage Air month year pitch bring listing think highlight extra cost red tape impose new law pass scandal whilst stress strong regulatory environment Chancellor Gerhard Schroeder begin day visit Monday sign deal worth euro sell new plane Air Deutsche Welle radio station report boom economy create huge demand air travel middle class Chinese turn country sale battleground rival plane maker Boeing Air long await flotation strategy modernise dozen state carrier reorganise group Air Southern Eastern Merrill Lynch sole bookrunners Air flotation form share place institutional investor retail investor able buy Air share Hong Kong Air primary list Hong Kong secondary list share denominate Hong Kong dollar investor wary Chinese stock collapse week Aviation Oil Singapore list arm Chinese jet fuel trader cast spotlight corporate governance shortcoming Chinese firm,0
269,270.txt,business,Oil price reach month low Oil price fall heavily 2 day close month low news crude stock improve ahead winter Brent crude close Thursday drop dive barrel ﻿1 time mid September light crude trade New York lose low close September price benchmark crude drop day fall trigger Energy Information Administration Wednesday crude stock high year ago news calm worry winter shortage Weak fuel heat oil stock persistent factor push oil price amaze quickly sentiment change Rick Mueller analyst Energy Security Analysis Analysts attribute fall mild early winter weather temper demand heat oil strong fuel inventory help boost stock market month high Wednesday index hang gain end Thursday FTSE index close point high long await drop oil price help ease persistent investor jitter impact energy cost company profit economic growth trader warn fall short live cold snap North America winter major supply problem world price crude start fall record set late October nation increase production year high meet global demand help rebuild stock hit supply disruption Hurricane Ivan September Traders encourage comment Wednesday energy minister member Algeria Chakib Khelil cartel likely output unchanged meet week analyst believe sharp fall crude price harden attitude production lead scale oil output Fears remain level heat oil stock rise remain level cold spell north America start deplete supply spark far price rise Analysts price fall far inventory continue rise Mother Nature huge week Kyle Cooper Citigroup Global Markets Long term think head think lot winter leave John Person president National Futures Advisory Services datum indicate adequate supply month,0
270,271.txt,business,seek share list vice chairman David club consider seek list share London Stock Exchange Speaking Soccerex football business forum list option fund club new stadium club currently list small share exchange new seater Emirates Stadium Ashburton Grove start season Mr warn current level TV coverage reach saturation level sign match attendance drop ﻿1 month season new stadium proportion turnover medium earnings drop season year time club hope increase earnings turnover rule money earn mean include share list new stadium open thorough financial review Mr Listing option flexible decision issue want financial health maybe club list Manchester United success Mr television money coverage drive English game forward past year fear game formation Premier League season club income television soar Television drive force past year constantly improve want remain world lead league competition monitor quality product ensure attendance decline balance quantity exposure TV think practically reach saturation point think little club fund Ashburton Grove numb source include debt bank money receive come year sponsor sale surplus property include Highbury Stadium look create new revenue stream overseas market include Asia executive travel round moment build relationship organisation club know supporter club grow world good product important look market sure case,0
271,272.txt,business,Markets signal Brazilian recovery Brazilian stock market rise record high investor display grow confidence durability country economic recovery main index Sao Paolo Stock Exchange close point Friday previous record market close reach previous day market buoyancy reflect optimism Brazilian economy grow recover year recession wrong decade Economic output decline President Luiz Inacio Lula da Silva elect ﻿1 work class president strongly criticise pursue hardline economic policy Investors praise handle economy foreign investment rise unemployment fall inflation bring control Analysts believe stock market rise mark ﻿1 time long space gain end year point Paschoal Tadeu Buonomo head equity trade broker TOV currency real rise high level dollar year Friday interest rate stand punitive inflation fall export boom particularly agricultural product ﻿1 time decade economic policy pillar line recovery Finance Minister Antonio Palocci tell Associated Press news agency account surplus current account surplus inflation control Investors deeply suspicious President da Silva trade union leader campaign programme extensive land redistribution large rise minimum wage Mr da Silva stick orthodox monetary policy inherit predecessor face year economic crisis earn disapproval rural farm worker thousand street Thursday protest government policy President da Silva defend policy argue afford continue cycle boom bust afflict recent decade,0
272,273.txt,business,Markets fall weak dollar fear Rising oil price sink dollar hit share Monday finance minister meet stern word chief Alan FTSE fall Nikkei drop steep fall month minister support dollar slide far jeopardise growth Europe Mr warn Asian state soon stop fund deficit Monday afternoon euro close time high dollar Oil push high Monday investor fret cold weather Europe potential output cut oil producer group price cool end day benchmark crude price close cent barrel New York light sweet crude close cent barrel slide come attempt talk traditional strong dollar policy late pitch President George W Bush tell Asia Pacific Economic Co operation summit remain commit halve budget deficit trade gap red ink spread public finance widely key factor drive dollar low week Treasury Secretary John tell audience policy remain unaltered rate entirely market signal trader advice sell dollar look direction Mr clear exchange rate agendum government let dollar drift useful short term fix export affordable help close trade gap meantime debt big authorise rise owe total trillion speech Friday Federal Reserve chairman Alan warn long term thing likely tricky present gap public debt cover sell bond Asian state dollar world reserve currency Similarly Asian investment help bridge gap current account deficit spend earn turn cautious auction debt August find taker Mr turn trend fall dollar eat value investment persuasive size current account deficit diminish appetite add dollar balance occur point,0
273,274.txt,business,share fall staff sell Shares fall employee early investor web search advantage chance sell holding Restrictions impose ahead flotation August prevent share dump quickly market closely watch initial public offering stock market history base company sell million share share rise fall Tuesday close restriction know lockup ease piecemeal million additional share free trade February Selling share turn worker millionaire fear potential increase share circulation Tuesday ease demand stock analyst expect shareholder hold sell share immediately good performance future growth potential mean demand hold earnings report float stock market net profit month end September Sales surge 3 quarter year early main service internet search free user firm money sell advertise space link word user search sell use technology company need website internal information system searchable,0
274,275.txt,business,million German work unemployment figure rise psychologically important level million month Wednesday German Federal Labour Agency jobless total reach million January jobless rate Yes effectively million people unemployed government minister early public television Unemployment high Changes way statistic compile partly explain jump number figure embarrass government figure apparently wrong -PRON- post war period number charge politically Christian Jasperneite economist MM Warburg good end recent renaissance -PRON- SPD rule Social Democrats poll state election Schleswig Holstein North Rhine adverse effect government chance opposition political capital figure far millionmillion people subsidise employment scheme fact look real job add government reform include unpopular benefit cut far government controversial Hartz IV reform come effect begin year unemployment benefit welfare support long term unemployed officially classify look work bad winter weather toll key sector construction sector lay worker Adjusted seasonal factor German jobless total rise January December,0
275,276.txt,business,power share jump debut Shares large power producer National Thermal Power Corp rise stock market debut government partial sell controversial programme privatise state run firm million share offer mix new share sale government raise rupeesIt 2 stock debut month come flotation software firm share offer time oversubscribed good investment bet Suhas Naik investment analyst ING Mutual Fund Power need set rise benefit Analysts success flotation encourage government reduce stake power company use money share sale fee grow need country energy starve economy firm large utility company 6 large power producer world,0
276,277.txt,business,turn economic charm year gruelling economic crisis dress economy impress charm offensive ahead December European Union decide start entry talk economic leader bang drum draw attention recent achievement economy grow fast insist Education level young large population rise Unemployment level percentage term head fast single digit Inflation control new law govern turbulent bank system card tourism industry boom revenue visitor double year government spend set freeze burdensome social security deficit tackle Income corporate taxis cut year order attract foreign investment year loan restructure deal International Monetary Fund IMF pretty follow recent macroeconomic restructure effort currency float freely central bank independent point convince Europe decision maker phenomenally costly exercise allow fact bring masse economic benefit cake big everybody Deputy Prime Minister Abdullatif early month burden budget admit contribute euro budget accord recent impact study country State Planning Organisation gross domestic output GDP set grow year average contribution rise little euro euro help alleviate labour shortage Old Europe population come age Turk million people age little literate qualify Turkish population insist Mr positive impact run contrary popular view ready dig deep taxpayer wallet assertion confirm impact study Turkish membership good news economy time Costs project vast early year membership subsidy estimate exceed euro accord prediction balloon euro include vast agricultural subsidy regional aid payment decline country farm sector currently employ Turk employ high initial expense couple risk benefit flag government deliver feel Turkish project shun fear provide educate sophisticate labour force Europe large people leave seek work abroad poor uneducated plentiful recently little palatable concern little liberal European circle voice senior member state official talk darkly river oriental culture threat Europe cultural richness course opponent politically motivate view range xenophobic prejudice country Muslim tradition good document concern government human right record economic argument dismiss hand Critics insist optimism economic roadmap egg argument amplify rise country current account deficit ﻿1 month year country massive debt include owe IMF billion borrow international bond market remain major obstacle ambition join new member state European Union gross public debt typically gross domestic product Reza Moghadam assistant director IMF European Department GDP gross debt double figure debt largely arise effort push bank reform run bank cause country devastate recession question past remain vulnerable Michael Deppler director IMF European Department debt far high emerge economy key factor decision maker meet economic criterium economics science state economy important pace reform final decision December politician course guide political instinct,0
277,278.txt,business,plan post takeover job cut phone company Communications expect cut job follow takeover parent position result network efficiency sale department business operation legal advertise public relation currently employ people employ takeover announce Monday deal finance share good special dividend pay shareholder effectively mark end found telephone pioneer Alexander Graham Bell know company estimate cost saving little main driver merger long distance telecom firm mainly focus local market western datum network business takeover subject approval shareholder regulator company expect complete agreement ﻿1 half,0
278,279.txt,business,German bidder talk Deutsche boss hold constructive professional friendly talk Stock Exchange chief Werner meet chief executive Clara Furse amid rumour German group raise bid initial offer rival suitor ante bid battle Ahead talk Friday pan European bourse prepare offer cash Paris base exchange owner Liffe report ready raise fund bid news come Deutsche hold 3 meet bid approach December turn exchange undervalue business agree leave door open talk find significantly improve proposal interest shareholder customer meantime combine Paris Amsterdam Lisbon stock exchange begin talk statement Thursday offer likely solely cash add assurance stage offer deal bidder create big stock market operator Europe 2 big world New York Stock Exchange formal offer source claim step week away Deutsche face mount opposition bid home sweetener report discuss Mr Ms Furse plan management cash derivative market good member executive board Hans Reckers board member central bank cash trade remain Deutsche headquarter important market segment stay permanently special importance business activity bank consultant Local government official state speak wish headquarter stay maintain stand numb financial centre continental Europe Alois Rhiel minister economic affair add,0
279,280.txt,business,share spin news Shares American Express surge Tuesday spin little profitable financial advisory subsidiary credit card travel service giant load American Express Financial Advisors boost profitability adviser sell financial advice fund insurance million customer year deliver poor profit loss excellent American Express focus core business sell laggard division problem time Marquis Investment Research analyst Phil Kain Analysts estimate stand market value unit acquire American Express year ago Investors Diversified Service time firm amass stop financial empire business sell investment integrate rest group,0
280,281.txt,business,Sun Life cut bonus payment Life insurer Sun Life lower annual bonus payout profit investor Regular annual bonus rate EquityLaw profit policy cut blame poor stock market performance cut add recent gain offset market fall cut hit estimate policyholder rest know fate March cut policy mean policyholder invest month endowment policy past year final maturity payout equate annual investment growth rate profit policy design smooth peak trough stock market volatility heavy stock market fall force firm trim bonus rate policy stock market grow past month undo damage occur spokesman Mark Hamilton spokesman tell BBC News cut payout investor January,0
281,282.txt,business,Chinese dam firm defy Gorges Project Corp refuse obey government order stop construction giant dam Chinese state press builder Gorges Dam continue work sister Xiluodu dam News Xiluodu dam large scale construction project halt lack proper environmental check News company instead choose pay fine firm ignore order stop construction project Gorges Underground Power Plant Gorges Project Electrical Power Supply Plant far construction project target State Environmental Protection Agency carry mandatory environmental impact assessment comply shutdown order Gorges Project Corp face fine yuan week deny project violate regulation Gorges Corporation abide law build project accordance law order come Chinese government appear try cool country boom economy Previously encourage construction new electricity generate capacity solve chronic energy shortage force factory time work year increase generate capacity megawatt Xiluodu Dam design produce electricity build Jinshajiang river golden sand upper reach Yangtze know sister project main Gorges Dam downstream half million people relocate draw criticism environmental group overseas human right activist,0
282,283.txt,business,Stock market eye recovery Japanese share end year high level July amidst hope economic recovery Nikkei index lead share gain year close point rise predict Morgan Stanley equity strategist Naoki Kamiyama optimism financial market contrast sharply pessimism Japanese business community Earlier month quarterly Tankan survey Japanese manufacturer find business confidence weaken ﻿1 time March Slower economic growth rise oil price strong yen weak export blame fall confidence Despite trader expect strength global economy benefit close slide recession recent month reform anticipate end bank sector bad debt problem help,0
283,284.txt,business,Iraqi voter turn economic issue desperate security situation lie economy tatter vicious cycle unemployment poor social service poverty wrong lack investment hope elect government break deadlock rule law economy Radwan deputy manage director base oil gas consultancy Blackwatch Petroleum Services enter Mr view new government priority share Iraqi economy 2 dominant issue political party ahead Sunday election accord Bristol University political scientist Anne Alexander work project look governance security post war Job creation rank high election manifesto Iraqi people wish list know exactly Iraqi work clear situation dire Estimates unemployment rate vary estimate base independent think tank Brookings Institution Index progress largely thank country oil revenue exceed June infrastructure mend notable improvement area electricity supply irrigation telephone network open hospital problem remain grow divide haves nots anger voter Iraqi woman tell Ms Alexander frustration watch TV advert private hospital soon fail track basic medicine pharmacy Observes Mr economy present mark big divide rich rich poor poor indication world finance contrast daily plight ordinary people private bank operate run accordance Islamic bank principle Hopes high future finance foreign bank buy sector National Bank Kuwait buy majority stake Credit Bank Jordanian investment bank ExportFinance Bank buy National Bank Foreign firm hope cash reconstruction effort effort rebuild school restore power attract controversy good boost line enjoy wealth military contract involvement foreign firm health bank sector sit uneasily Iraqi accustom state responsibility function essential society work observe Ms Alexander sell asset bring multinational expense Iraqi business Iraqi worker Consequently transitional government force backtrack recent month proposal allow foreign ownership Iraqi asset explain West easy forget brutal regime use look majority citizen good term job creation social security healthcare Opinion poll suggest people want state lead role provide thing Ms Alexander area economy investment abroad warmly welcome insist Mr Iraqi leave country decade ago think private sector evolve incredibly fast Mr vast natural resource support magnitude economic growth foreign company keen act actually enter country meaningful way exception Mr Blackwatch small operator prepare big future Blackwatch base affiliate Falcon Group dozen people work country engineer geo scientist work Iraqi oil ministry hammer technology transfer issue Mr point guy try work Iraqi business people business time Life people responsibility want live normal live,0
284,285.txt,business,slow economic reform country fail place policy aim Europe world competitive economy end decade report study undertake European Commission seek assess far meet economic target leader summit pledge European economy outstrip economic target know Agenda Commission report country pace economic reform slow fulfill ambition difficult impossible Belgium Denmark Ireland Netherlands actually follow policy recommendation big laggard accord report Greece Italy Agenda set increase numb people employ Europe encourage old people woman stay workforce set raise private sector spend research development bring great discipline public spend debt level Combined high environmental standard effort level play field business plan Europe world dynamic economy week Commission present revise proposal meet goal people expect target quietly drop,0
285,286.txt,business,continue breakneck growth economy expand breakneck fast predict good news mean limit investment lend try economy boil suck raw material energy fee expansion knock effect rest world overheat official point industrial growth slow service provide impetus Growth industrial output main target government effort impose curb credit investment previous year consumer price rise fast add concern sharp rise producer price inflation overall investment fix asset high previous year way peak ﻿1 quarter result high interest rate raise rate percentage point ﻿1 hike year October Despite apparent rebalance economy overall growth picture remain strong economist sign slowdown Tim Congdon economist ING Barings economy gather speed thank domestic demand soar sale overseas Figures release early year export year high impetus come relative cheapness yuan currency government peg close rate dollar chagrin lawmaker blame lose job competitiveness Despite urge ease peg official insist long way ready shift market set rate need good feasible plan formulate plan need time National Bureau Statistics chief Li Deshui tell hope fortune speculate renminbi revaluation succeed profit,0
286,287.txt,business,age workforce build battle tuberculosis year run clothe business marry late thirty year old Torao eat raw fish pretty day life Mr centenarian club grow annually old member neat detach house live sexagenarian daughter Mr regular routine copy Buddhist sutras prepare traditional Japanese tea ceremony task remarkably active senior citizen reveal goal important numb Mr want outlive come longevity country appear Women expect live man year long American European outskirts year old Yuji contemplate phenomenon round golf young friend seventy think food industry environment improve remark average live long diet traditional family structure role clearly define gene elderly remarkable life game golf Mr grandchild huge problem ahead world little fertile nation childbirth rate population expect peak million shrink million middle century mean million worker time numb elderly double year birth rate remain people population explain Shigeo Morioka International Longevity Centre finance stay track decade economic stagnation huge deficit spend public sector debt country gross domestic product GDP high rate industrialise country International Monetary Fund predict fall birth rate grip cost run welfare state double GDP current account balance deteriorate unfortunately appear poorly prepare financially politically Glen Wood Vice President Deutsche Securities ask fund pension fund generation new Japanese worker build economy leader producer GDP forward option far welfare reform immigration possibly far emerge policy appear restrict limit numb nurse staff Standing harbour version New York Statue Liberty ready Ellis Island option history think option plausible necessary insist Mr Wood Europe face workforce decline immigration sensitive subject Japanese economy face consumer mean slump domestic sale car hello tech kit home appliance property crash course Japanese child government currently consider financial reward procreative couple similar operation pay today baby taxpayer demographic crisis Europe start unfold contrast course European Union population expect increase million middle century President devise Social Security account rise IMF foresee positive contribution current account balance combine force fertility immigration voice Japanese industry radical change nature Japanese labour market want shift financial service doubt persist country ability let willingness away manufacture problem viable bank system let shift auto business semi conductor business broad base tech manufacture business overseas Mr Wood drive radical reform run risk vicious age recession Falling demand low tax result soar budget pressure basket case currency Come dependent shrink workforce industrialise power fear world numb economy doom permanent recession Mr concern anymore chuckle feel fine,0
287,288.txt,business,excellent world economy behemoth General Electric post jump quarterly sale profit declare great shape benefit growth initiative excellent global economy chief executive Jeff big firm base stock market valuation net profit final month sale come group business range jet engine television channel forecast sustain growth year share rise news end Friday low industry good material financial industrial sector pick Steve Roukis analyst fund manager Matrix Asset Advisors share order 4 quarter high period growth board 4 quarter business deliver little double digit earnings growth Mr year gain little spectacular respectable Net profit year buy Vivendi Universal merge form Universal success Universal Studio film Ray portrait jazz musician Ray Charles help boost earnings unit,0
288,289.txt,business,economy face major risk manufacture sector continue face challenge year British Chamber Commerce group quarterly survey company find export pick month level year rise come despite exchange rate cite major concern find economy face major risk warn growth set slow recently forecast economic growth slow little Manufacturers domestic sale growth fall slightly quarter survey firm find manufacture fall job expectation low level year Despite positive news export sector worry sign manufacture result reinforce concern sector persistent inability sustain recovery outlook service sector uncertain despite increase export order quarter note find confidence increase quarter manufacture service sector overall fail reach level start reduce threat interest rate increase contribute improve confidence Bank England raise interest rate time November August year rate hold amid sign fall consumer confidence slowdown output pressure cost margin relentless increase regulation threat high taxis remain problem director general David Frost consumer spend set decelerate significantly month unlikely investment export rise sufficiently strongly pick slack,0
289,290.txt,business,hold interest rate England leave interest rate hold widely predict Rates time November bank seek cool house market consumer debt remain unchanged August Recent datum indicate slowdown manufacture consumer spend good mortgage approval retail sale disappoint Christmas analyst putt drop little consumer confidence Rising interest rate accompany slowdown house market knock consumer optimism cause sharp fall demand expensive good accord report early week British Retail Consortium retailer endure wrong Christmas decade Today change decision correct David Director General British Chambers Commerce BCC clear sign economy slow MPC ready quick corrective action cut rate Dismal report retail trade Christmas sale worry indicate general weaken consumer spend Mr add house market outlook remain highly uncertain widely accept house price start fall sharply risk face economy worsen considerably chief economist Ian McCafferty economy slow recent month response rate rise difficult gauge Christmas period likely pace activity summer juggle emergence inflationary pressure drive tight labour market buoyant commodity price risk abrupt slowdown consumer activity Interest rate likely remain hold time Thursday gloomy news manufacture Office National statistic reveal British manufacture output unexpectedly fall November 5 month past manufacture output drop November match similar unrevised fall October confound economist expectation rise Manufacturers organisation expect hold interest rate continue near future evidence manufacturer confidence wane outlook world economy uncertain far evidence suggest year rate increase help rebalance economy damage recovery manufacture chief economist Steve Radley business outlook start deteriorate stand ready cut rate economist predict rate drop late year feel think need rise happen remain concern long term risk pose personal debt rise year economic condition worsen,0
290,291.txt,business,Tobacco giant hail court rule tobacco company welcome appeal court decision reject government claim allege deceit smoke danger Tobacco stock rise sharply Wall Street decision court find case file administration bring federal anti racketeering law Anti smoke group urge government fight Justice Department appeal accuse Altria Group RJ Tobacco Lorillard Tobacco Liggett Group Brown Williamson delight decision send share Altria share Charles Blixt executive vice president RJ Tobacco rule dramatically transform government lawsuit Altria Group statement government prove company engage fraudulent behaviour past likely future government claim tobacco firmsmanipulated nicotine level increase addiction target teenager multi billion dollar advertise campaign lie danger smoke ignore research contraryProsecutors want cigarette firm disgorge profit accumulate past year impose tough rule market product bring case racketeering law pass deny gang profit crime tobacco company deny illegally conspire promote smoke defraud public meet government demand landmark settlement reach state judge panel District Columbia Court Appeals rule Friday government sue firm anti racketeering law Judge David Sentelle rule law aim putt end illegal conduct forward hold language law comprehensive remedial scheme law preclude disgorgement possible remedy case write Justice Department refuse appeal today receive rule review spokeswoman Friday William Corr Campaign Tobacco Free Kids urge government continue press case Today rule excuse administration seek weak settlement let tobacco industry hook,0
